"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"21551","AT 2017fqb","02:02:54.200","+31:36:46.01","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bvh","Gaia - Gaia-photometric","","1","1","","18.49","G-Gaia","2017-07-21 16:58:04.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21550","AT 2017fqa","12:03:23.290","+21:21:00.32","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bvg","Gaia - Gaia-photometric","","1","1","","18.92","G-Gaia","2017-07-19 20:52:48.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21549","AT 2017fpz","02:30:11.750","+51:57:55.94","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bvf","Gaia - Gaia-photometric","","1","1","","18.56","G-Gaia","2017-07-20 04:35:02.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21548","AT 2017fpy","16:32:38.400","-63:27:14.33","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bve","Gaia - Gaia-photometric","","1","1","","18.66","G-Gaia","2017-07-21 07:24:57.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21547","AT 2017fpx","16:32:11.150","-64:27:37.94","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bvb","Gaia - Gaia-photometric","","1","1","","18.45","G-Gaia","2017-07-21 01:23:31.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21546","AT 2017fpw","13:26:12.420","-16:26:45.20","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bva","Gaia - Gaia-photometric","","1","1","","18.85","G-Gaia","2017-07-21 08:15:21.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21545","AT 2017fpv","23:47:23.200","-37:56:27.02","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17buz","Gaia - Gaia-photometric","","1","1","","18.95","G-Gaia","2017-07-21 08:06:43.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21544","AT 2017fpu","08:50:58.910","+65:38:04.99","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17buy","Gaia - Gaia-photometric","","1","1","","18.07","G-Gaia","2017-07-20 23:32:38.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21543","AT 2017fpt","01:56:27.750","+36:48:00.22","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bux","Gaia - Gaia-photometric","","1","1","","18.88","G-Gaia","2017-07-20 18:38:52.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21542","AT 2017fps","23:55:35.960","-20:03:24.48","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17buw","Gaia - Gaia-photometric","","1","1","","18.93","G-Gaia","2017-07-19 01:48:00.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21541","AT 2017fpr","00:47:32.280","+08:10:26.94","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17buv","Gaia - Gaia-photometric","","1","1","","18.63","G-Gaia","2017-07-19 23:28:19.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21540","AT 2017fpq","19:23:11.460","-69:57:58.18","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17buu","Gaia - Gaia-photometric","","1","1","","17.02","G-Gaia","2017-07-19 19:06:14.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21539","AT 2017fpp","23:18:08.070","-42:35:02.98","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17but","Gaia - Gaia-photometric","","1","1","","18.36","G-Gaia","2017-07-19 14:12:28.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21538","AT 2017fpo","13:44:00.730","-40:28:44.22","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bur","Gaia - Gaia-photometric","","1","1","","18.78","G-Gaia","2017-07-19 19:52:19.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21537","AT 2017fpn","01:41:25.140","+34:02:42.54","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17buq","Gaia - Gaia-photometric","","1","1","","18.98","G-Gaia","2017-07-20 10:56:38.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21536","AT 2017fpm","20:07:48.830","-70:42:05.76","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bup","Gaia - Gaia-photometric","","1","1","","18.52","G-Gaia","2017-07-18 07:01:55.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21535","AT 2017fpl","16:29:46.650","-70:40:33.67","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17buo","Gaia - Gaia-photometric","","1","1","","18.38","G-Gaia","2017-07-18 13:17:45.000","Gaia_Bot1","","2017TNSTR.795....1D","",""
"21534","AT 2017fpk","23:58:03.982","+26:26:55.13","","","","","ATLAS","ATLAS","","ATLAS","ATLAS17iwu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","18.53","orange-ATLAS","2017-07-06 14:28:19.000","ATLAS_Bot1","","2017TNSTR.794....1T","",""
"21533","AT 2017fpj","20:55:01.341","-14:47:55.33","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dwc","PS1 - GPC1","","1","1","","19.53","w-P1","2017-07-21 10:23:31.000","PS1_Bot1","","2017TNSTR.793....1C","",""
"21532","AT 2017fpi","21:48:29.385","-12:52:19.60","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dwa","PS1 - GPC1","","1","1","","20.15","i-Sloan","2017-07-15 13:39:21.000","PS1_Bot1","","2017TNSTR.793....1C","",""
"21531","AT 2017fph","20:43:47.886","-08:44:06.56","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dwb","PS1 - GPC1","","1","1","","20.25","w-P1","2017-07-21 10:17:45.000","PS1_Bot1","","2017TNSTR.793....1C","",""
"21530","AT 2017fpg","14:12:37.819","+08:50:37.83","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvy","PS1 - GPC1","","1","1","","21.42","w-P1","2017-07-14 06:40:19.000","PS1_Bot1","","2017TNSTR.793....1C","",""
"21529","AT 2017fpf","18:50:21.442","+33:01:09.09","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvz","PS1 - GPC1","","1","1","","20.62","i-Sloan","2017-07-14 12:38:52.000","PS1_Bot1","","2017TNSTR.793....1C","",""
"21528","AT 2017fpe","00:39:55.880","+14:15:41.90","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bun","Gaia - Gaia-photometric","","1","1","","18.76","G-Gaia","2017-07-18 23:21:07.000","Gaia_Bot1","","2017TNSTR.792....1D","",""
"21527","AT 2017fpd","01:12:50.320","+32:08:17.12","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bum","Gaia - Gaia-photometric","","1","1","","15.75","G-Gaia","2017-07-19 05:00:57.000","Gaia_Bot1","","2017TNSTR.792....1D","",""
"21526","AT 2017fpc","01:18:58.090","+44:58:55.27","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17buk","Gaia - Gaia-photometric","","1","1","","18.59","G-Gaia","2017-07-18 04:46:33.000","Gaia_Bot1","","2017TNSTR.792....1D","",""
"21525","AT 2017fpb","15:28:58.590","-70:05:58.85","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17buh","Gaia - Gaia-photometric","","1","1","","18.24","G-Gaia","2017-07-17 19:22:04.000","Gaia_Bot1","","2017TNSTR.792....1D","",""
"21524","AT 2017fpa","17:29:58.541","+69:39:52.43","","","","","ATLAS, ZTF","ATLAS, ZTF","","ATLAS; ZTF","ATLAS17ivx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","18.32","orange-ATLAS","2017-07-21 09:20:09.000","ATLAS_Bot1","","2017TNSTR.791....1T","",""
"21523","AT 2017foz","23:42:52.379","-01:20:19.71","","","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","","ATLAS; Pan-STARRS","ATLAS17ivu","ATLAS-MLO - ATLAS-01, PS1 - GPC1","","1","1","","17.35","orange-ATLAS","2017-07-21 13:52:19.000","ATLAS_Bot1","","2017TNSTR.791....1T","",""
"21522","AT 2017foy","20:15:25.378","-37:30:43.16","","","ESO 340- G 007","0.020347","ASAS-SN","ASAS-SN","","ASAS-SN","ASASSN-17jl","ASASSN-2 - Cassius","","1","1","","17","V-Johnson","2017-07-21 06:14:24.000","Stanek","","2017TNSTR.786....1S","",""
"21521","AT 2017fox","14:20:44.220","+35:55:22.48","","","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","","ATLAS; GaiaAlerts","ATLAS17ivj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric","","1","1","","18.65","orange-ATLAS","2017-07-21 06:01:26.000","ATLAS_Bot1","","2017TNSTR.787....1T","",""
"21520","AT 2017fow","14:29:44.850","+67:38:52.94","","","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","","ATLAS; GaiaAlerts","ATLAS17ivr","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric","","1","1","","18.7","orange-ATLAS","2017-07-19 08:05:16.000","ATLAS_Bot1","","2017TNSTR.787....1T","",""
"21519","AT 2017fov","14:01:19.268","-16:32:20.54","","","","","ATLAS","ATLAS","","ATLAS","ATLAS17ivk","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","19","orange-ATLAS","2017-07-16 06:43:12.000","ATLAS_Bot1","","2017TNSTR.787....1T","",""
"21518","AT 2017fou","13:10:49.330","+49:53:51.86","","","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","","ATLAS; GaiaAlerts","ATLAS17ivh","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric","","1","1","","19.31","orange-ATLAS","2017-07-15 06:17:16.000","ATLAS_Bot1","","2017TNSTR.787....1T","",""
"21517","AT 2017fot","23:06:24.490","-07:16:21.13","","","","","PTSS","PTSS","","PTSS","PTSS-17tts","CNEOST - STA1600","","1","1","","19.04","i-Sloan","2017-07-20 18:18:48.000","li","","2017TNSTR.789....1X","",""
"21516","AT 2017fos","00:37:15.631","-21:18:13.01","","","","","ATLAS","ATLAS","","ATLAS","ATLAS17ius","ATLAS-HKO - ATLAS-02","","1","1","","18.94","orange-ATLAS","2017-07-18 14:32:38.000","ATLAS_Bot1","","2017TNSTR.787....1T","",""
"21515","AT 2017for","14:57:57.910","-69:57:04.14","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17buf","Gaia - Gaia-photometric","","1","1","","17.79","G-Gaia","2017-07-17 07:23:31.000","Gaia_Bot1","","2017TNSTR.788....1D","",""
"21514","AT 2017foq","23:41:32.690","-10:05:19.10","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bue","Gaia - Gaia-photometric","","1","1","","17.95","G-Gaia","2017-07-16 23:49:55.000","Gaia_Bot1","","2017TNSTR.788....1D","",""
"21513","AT 2017fop","02:31:48.800","+68:14:54.46","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17buc","Gaia - Gaia-photometric","","1","1","","18.82","G-Gaia","2017-07-17 00:04:19.000","Gaia_Bot1","","2017TNSTR.788....1D","",""
"21512","AT 2017foo","14:45:07.520","-72:21:04.82","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bub","Gaia - Gaia-photometric","","1","1","","18.27","G-Gaia","2017-07-16 07:20:38.000","Gaia_Bot1","","2017TNSTR.783....1D","",""
"21511","AT 2017fon","23:52:24.540","+28:46:17.90","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bua","Gaia - Gaia-photometric","","1","1","","18.33","G-Gaia","2017-07-15 06:53:16.000","Gaia_Bot1","","2017TNSTR.783....1D","",""
"21509","AT 2017fol","08:41:44.440","+75:17:06.90","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bty","Gaia - Gaia-photometric","","1","1","","18.86","G-Gaia","2017-07-14 23:35:31.000","Gaia_Bot1","","2017TNSTR.783....1D","",""
"21508","AT 2017fok","12:10:45.390","-49:37:40.62","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17btx","Gaia - Gaia-photometric","","1","1","","18.25","G-Gaia","2017-07-15 01:45:07.000","Gaia_Bot1","","2017TNSTR.783....1D","",""
"21507","AT 2017foj","22:55:49.226","-02:06:01.36","","","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","","ATLAS; Pan-STARRS","ATLAS17iul","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, PS1 - GPC1","","1","1","","19.11","orange-ATLAS","2017-06-27 14:28:19.000","ATLAS_Bot1","","2017TNSTR.782....1T","",""
"21506","AT 2017foi","13:10:50.270","-68:31:59.99","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17btw","Gaia - Gaia-photometric","","1","1","","18.83","G-Gaia","2017-07-15 01:26:24.000","Gaia_Bot1","","2017TNSTR.783....1D","",""
"21505","AT 2017foh","13:12:50.660","-72:16:20.21","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17btv","Gaia - Gaia-photometric","","1","1","","18.47","G-Gaia","2017-07-14 13:23:31.000","Gaia_Bot1","","2017TNSTR.783....1D","",""
"21504","AT 2017fog","00:43:14.980","+41:20:49.80","","","M31","","XOSS","XOSS","","XOSS","XMd3ZX","Other - Other","","1","1","","18.4","Clear-","2017-07-19 21:04:36.000","Xu","","2017TNSTR.785....1X","",""
"21502","AT 2017foe","15:52:53.347","-22:23:58.46","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvx","PS1 - GPC1","","1","1","","19.87","w-P1","2017-07-15 08:49:55.000","PS1_Bot1","","2017TNSTR.781....1C","",""
"21500","AT 2017foc","18:23:23.358","+32:24:56.95","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvu","PS1 - GPC1","","1","1","","20.22","i-Sloan","2017-07-14 12:33:07.000","PS1_Bot1","","2017TNSTR.781....1C","",""
"21499","AT 2017fob","18:40:07.596","+29:31:46.76","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvv","PS1 - GPC1","","1","1","","19.22","i-Sloan","2017-07-14 12:36:00.000","PS1_Bot1","","2017TNSTR.781....1C","",""
"21498","AT 2017foa","00:43:14.500","+41:33:57.20","","","M31","","","","","","","Other - Other","","1","1","","18.4","Clear-","2017-07-19 03:04:00.000","Conseil","","2017TNSTR.779....1C","",""
"21496","AT 2017fny","16:09:40.494","-09:58:39.71","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvs","PS1 - GPC1","","1","1","","21.49","w-P1","2017-07-15 06:33:07.000","PS1_Bot1","","2017TNSTR.777....1C","",""
"21495","AT 2017fnx","21:27:15.896","-10:41:50.93","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvt","PS1 - GPC1","","1","1","","20.34","i-Sloan","2017-07-15 13:33:35.000","PS1_Bot1","","2017TNSTR.777....1C","",""
"21494","AT 2017fnw","16:00:36.630","-14:06:00.70","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvq","PS1 - GPC1","","1","1","","21.8","w-P1","2017-07-15 06:28:48.000","PS1_Bot1","","2017TNSTR.777....1C","",""
"21493","AT 2017fnv","16:09:26.966","-12:05:21.31","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvr","PS1 - GPC1","","1","1","","19.66","w-P1","2017-07-15 06:47:31.000","PS1_Bot1","","2017TNSTR.777....1C","",""
"21492","AT 2017fnu","15:45:34.464","-14:36:01.86","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvp","PS1 - GPC1","","1","1","","20.13","w-P1","2017-07-16 07:14:52.000","PS1_Bot1","","2017TNSTR.777....1C","",""
"21491","AT 2017fnt","15:15:48.760","-18:13:50.33","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvm","PS1 - GPC1","","1","1","","19.84","w-P1","2017-07-15 07:43:40.000","PS1_Bot1","","2017TNSTR.777....1C","",""
"21490","AT 2017fns","15:38:14.712","-14:37:47.56","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvn","PS1 - GPC1","","1","1","","20.57","w-P1","2017-07-16 07:14:52.000","PS1_Bot1","","2017TNSTR.777....1C","",""
"21489","AT 2017fnr","15:13:50.938","-12:25:40.11","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvk","PS1 - GPC1","","1","1","","21.06","w-P1","2017-07-16 07:04:48.000","PS1_Bot1","","2017TNSTR.777....1C","",""
"21488","AT 2017fnq","15:14:58.706","-23:19:24.48","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvl","PS1 - GPC1","","1","1","","20.82","w-P1","2017-07-15 07:46:33.000","PS1_Bot1","","2017TNSTR.777....1C","",""
"21487","AT 2017fnp","12:16:17.487","+03:50:21.86","","","","","ATLAS","ATLAS","","ATLAS","ATLAS17isa","ATLAS-MLO - ATLAS-01","","1","1","","18.56","orange-ATLAS","2017-07-08 07:00:28.000","ATLAS_Bot1","","2017TNSTR.776....1T","",""
"21486","AT 2017fno","13:54:04.010","+23:37:01.20","","","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","","ATLAS; GaiaAlerts","ATLAS17iqv","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric","","1","1","","19.37","orange-ATLAS","2017-05-26 09:15:50.000","ATLAS_Bot1","","2017TNSTR.776....1T","",""
"21485","AT 2017fnn","17:18:44.591","+64:26:59.13","","","","","ATLAS","ATLAS","","ATLAS","ATLAS17ird","ATLAS-HKO - ATLAS-02","","1","1","","18.87","orange-ATLAS","2017-07-05 10:48:00.000","ATLAS_Bot1","","2017TNSTR.776....1T","",""
"21484","AT 2017fnm","13:12:39.020","+34:04:03.40","","","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","","ATLAS; GaiaAlerts","ATLAS17iqu","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric","","1","1","","19.14","orange-ATLAS","2017-07-06 08:02:24.000","ATLAS_Bot1","","2017TNSTR.776....1T","",""
"21483","AT 2017fnl","20:56:57.349","-16:29:29.11","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvi","PS1 - GPC1","","1","1","","20.11","i-Sloan","2017-07-15 13:24:57.000","PS1_Bot1","","2017TNSTR.777....1C","",""
"21482","AT 2017fnk","21:47:39.826","-13:50:01.48","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvj","PS1 - GPC1","","1","1","","19.67","i-Sloan","2017-07-15 13:39:21.000","PS1_Bot1","","2017TNSTR.777....1C","",""
"21481","AT 2017fnj","20:38:15.017","-06:52:40.97","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvg","PS1 - GPC1","","1","1","","19.4","i-Sloan","2017-07-15 12:20:09.000","PS1_Bot1","","2017TNSTR.777....1C","",""
"21480","AT 2017fni","20:38:53.707","-01:26:10.84","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvh","PS1 - GPC1","","1","1","","20.15","i-Sloan","2017-07-15 12:21:36.000","PS1_Bot1","","2017TNSTR.777....1C","",""
"21479","AT 2017fnh","18:57:30.731","+26:53:20.73","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dve","PS1 - GPC1","","1","1","","19.99","i-Sloan","2017-07-14 12:37:26.000","PS1_Bot1","","2017TNSTR.777....1C","",""
"21478","AT 2017fng","15:21:56.598","-12:31:32.87","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvf","PS1 - GPC1","","1","1","","20.41","w-P1","2017-07-16 07:07:40.000","PS1_Bot1","","2017TNSTR.777....1C","",""
"21477","AT 2017fnf","11:30:01.292","+07:16:16.07","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dvc","PS1 - GPC1","","1","1","","18.88","w-P1","2017-01-02 13:56:38.000","PS1_Bot1","","2017TNSTR.778....1C","",""
"21475","AT 2017fnd","13:59:33.080","-29:31:45.23","","","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","","ATLAS; GaiaAlerts","ATLAS17iqc","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric","","1","1","","16.33","orange-ATLAS","2017-07-14 06:51:50.000","ATLAS_Bot1","","2017TNSTR.776....1T","",""
"21474","AT 2017fnc","16:39:56.452","-19:28:36.08","","","","","ATLAS","ATLAS","","ATLAS","ATLAS17iqd","ATLAS-HKO - ATLAS-02","","1","1","","18.67","orange-ATLAS","2017-07-14 08:45:36.000","ATLAS_Bot1","","2017TNSTR.776....1T","",""
"21472","AT 2017fnb","23:43:16.970","-07:17:25.67","","","","","ATLAS","ATLAS","","ATLAS","ATLAS17ipd","ATLAS-HKO - ATLAS-02","","1","1","","18.29","orange-ATLAS","2017-07-15 14:51:21.000","ATLAS_Bot1","","2017TNSTR.776....1T","",""
"21471","AT 2017fna","23:46:51.840","-10:27:32.29","","","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","","ATLAS; GaiaAlerts","ATLAS17ioz","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric","","1","1","","18.76","orange-ATLAS","2017-07-15 14:34:04.000","ATLAS_Bot1","","2017TNSTR.776....1T","",""
"21470","AT 2017fmz","22:00:51.388","-01:50:24.27","","","","","ATLAS","ATLAS","","ATLAS","ATLAS17ipa","ATLAS-HKO - ATLAS-02","","1","1","","17.95","orange-ATLAS","2017-07-15 13:40:47.000","ATLAS_Bot1","","2017TNSTR.776....1T","",""
"21469","AT 2017fmy","23:07:30.261","+03:36:11.94","","","","","ATLAS","ATLAS","","ATLAS","ATLAS17ioy","ATLAS-MLO - ATLAS-01","","1","1","","18.36","orange-ATLAS","2017-07-17 13:59:31.000","ATLAS_Bot1","","2017TNSTR.776....1T","",""
"21468","AT 2017fmx","14:37:04.840","+08:03:23.22","","","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","","ATLAS; GaiaAlerts","ATLAS17ipc","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric","","1","1","","18.75","orange-ATLAS","2017-07-15 07:40:48.000","ATLAS_Bot1","","2017TNSTR.776....1T","",""
"21467","AT 2017fmw","14:40:23.540","+06:18:16.81","","","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","","ATLAS; GaiaAlerts","ATLAS17ipg","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric","","1","1","","18.62","orange-ATLAS","2017-07-11 07:59:31.000","ATLAS_Bot1","","2017TNSTR.776....1T","",""
"21464","AT 2017fmt","21:59:28.918","-16:30:17.73","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dva","PS1 - GPC1","","1","1","","19.61","i-Sloan","2017-07-15 13:39:21.000","PS1_Bot1","","2017TNSTR.773....1C","",""
"21462","AT 2017fmr","20:01:07.690","-44:18:33.62","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","","Gaia - Gaia-photometric, Other - Other","","1","1","","16.8","Clear-","2017-07-15 01:07:38.000","Cacella","","2017TNSTR.771....1C","",""
"21461","AT 2017fmq","17:23:49.342","+79:00:44.60","","","","","ATLAS","ATLAS","","ATLAS","ATLAS17iot","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","18.61","orange-ATLAS","2017-07-15 09:40:19.000","ATLAS_Bot1","","2017TNSTR.772....1T","",""
"21460","AT 2017fmp","18:55:12.315","+50:57:49.73","","","","","ATLAS","ATLAS","","ATLAS","ATLAS17iou","ATLAS-MLO - ATLAS-01","","1","1","","16.94","orange-ATLAS","2017-07-15 10:46:33.000","ATLAS_Bot1","","2017TNSTR.772....1T","",""
"21459","AT 2017fmo","17:02:51.589","+36:09:11.19","","","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","","ATLAS; Pan-STARRS","ATLAS17iog","ATLAS-MLO - ATLAS-01, PS1 - GPC1","","1","1","","18.55","orange-ATLAS","2017-07-15 09:44:38.000","ATLAS_Bot1","","2017TNSTR.768....1T","",""
"21458","AT 2017fmn","00:50:22.812","+42:23:57.78","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17dux","PS1 - GPC1","","1","1","","19.74","i-Sloan","2017-07-13 14:03:50.000","PS1_Bot1","","2017TNSTR.770....1C","",""
"21457","AT 2017fmm","00:52:00.088","+42:08:55.63","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17duy","PS1 - GPC1","","1","1","","19.89","i-Sloan","2017-07-13 14:03:50.000","PS1_Bot1","","2017TNSTR.770....1C","",""
"21456","AT 2017fml","00:04:02.059","+39:26:16.35","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17duv","PS1 - GPC1","","1","1","","19.34","i-Sloan","2017-07-13 13:53:45.000","PS1_Bot1","","2017TNSTR.770....1C","",""
"21455","AT 2017fmk","00:23:50.336","+43:21:54.82","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS17duw","PS1 - GPC1","","1","1","","18.67","i-Sloan","2017-07-13 14:00:57.000","PS1_Bot1","","2017TNSTR.770....1C","",""
"21454","AT 2017fmj","01:08:52.720","+73:53:46.50","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17bts","Gaia - Gaia-photometric","","1","1","","17.23","G-Gaia","2017-07-14 06:02:52.000","Gaia_Bot1","","2017TNSTR.769....1D","",""
"21453","AT 2017fmi","00:23:26.790","+63:33:15.37","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17btr","Gaia - Gaia-photometric","","1","1","","17.09","G-Gaia","2017-07-14 10:27:50.000","Gaia_Bot1","","2017TNSTR.769....1D","",""
"21452","AT 2017fmh","22:44:16.130","-45:26:14.39","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17btq","Gaia - Gaia-photometric","","1","1","","19.15","G-Gaia","2017-07-09 08:08:09.000","Gaia_Bot1","","2017TNSTR.769....1D","",""
"21451","AT 2017fmg","23:48:24.090","+60:20:13.85","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17btp","Gaia - Gaia-photometric","","1","1","","18.05","G-Gaia","2017-07-13 12:18:43.000","Gaia_Bot1","","2017TNSTR.769....1D","",""
"21450","AT 2017fmf","11:20:20.460","-45:41:35.16","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17btn","Gaia - Gaia-photometric","","1","1","","17.87","G-Gaia","2017-07-13 01:46:33.000","Gaia_Bot1","","2017TNSTR.769....1D","",""
"21449","AT 2017fme","11:48:12.140","-67:50:38.65","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia17btm","Gaia - Gaia-photometric","","1","1","","17.96","G-Gaia","2017-07-13 01:26:24.000","Gaia_Bot1","","2017TNSTR.769....1D","",""
